SurveyResponseKey,DateKey,CustomerKey,ProductCategoryKey,EnglishProductCategoryName,ProductSubcategoryKey,EnglishProductSubcategoryName,Date
1376,20120325,24890,4,Accessories,34,Locks,2012-03-25 00:00:00.000
1377,20120314,24893,4,Accessories,34,Locks,2012-03-14 00:00:00.000
1378,20120314,24893,4,Accessories,35,Panniers,2012-03-14 00:00:00.000
1379,20120319,24895,3,Clothing,25,Vests,2012-03-19 00:00:00.000
1380,20120319,24895,4,Accessories,28,Bottles and Cages,2012-03-19 00:00:00.000
1381,20120319,24895,4,Accessories,31,Helmets,2012-03-19 00:00:00.000
1382,20120408,24918,4,Accessories,35,Panniers,2012-04-08 00:00:00.000
1383,20120424,24923,4,Accessories,35,Panniers,2012-04-24 00:00:00.000
1384,20120319,24939,3,Clothing,22,Shorts,2012-03-19 00:00:00.000
1385,20120319,24939,4,Accessories,26,Bike Racks,2012-03-19 00:00:00.000
1386,20120322,24963,3,Clothing,20,Gloves,2012-03-22 00:00:00.000
1387,20120313,24996,4,Accessories,29,Cleaners,2012-03-13 00:00:00.000
1388,20120229,25002,3,Clothing,23,Socks,2012-02-29 00:00:00.000
1389,20120229,25002,3,Clothing,24,Tights,2012-02-29 00:00:00.000
1390,20120229,25002,4,Accessories,26,Bike Racks,2012-02-29 00:00:00.000
1391,20120229,25012,3,Clothing,19,Caps,2012-02-29 00:00:00.000
1392,20120229,25012,4,Accessories,33,Lights,2012-02-29 00:00:00.000
1393,20120419,25021,3,Clothing,24,Tights,2012-04-19 00:00:00.000
1394,20120419,25021,4,Accessories,29,Cleaners,2012-04-19 00:00:00.000
1395,20120401,25036,4,Accessories,34,Locks,2012-04-01 00:00:00.000
1396,20120310,25066,3,Clothing,18,Bib-Shorts,2012-03-10 00:00:00.000
1397,20120310,25066,4,Accessories,36,Pumps,2012-03-10 00:00:00.000
1398,20120310,25066,4,Accessories,37,Tires and Tubes,2012-03-10 00:00:00.000
1399,20120306,25107,4,Accessories,31,Helmets,2012-03-06 00:00:00.000
1400,20120306,25107,4,Accessories,36,Pumps,2012-03-06 00:00:00.000
1401,20120419,25113,4,Accessories,36,Pumps,2012-04-19 00:00:00.000
1402,20120315,25116,4,Accessories,28,Bottles and Cages,2012-03-15 00:00:00.000
1403,20120308,25119,4,Accessories,33,Lights,2012-03-08 00:00:00.000
1404,20120403,25123,3,Clothing,21,Jerseys,2012-04-03 00:00:00.000
1405,20120403,25123,4,Accessories,33,Lights,2012-04-03 00:00:00.000
1406,20120416,25125,4,Accessories,37,Tires and Tubes,2012-04-16 00:00:00.000
1407,20120321,25209,3,Clothing,22,Shorts,2012-03-21 00:00:00.000
1408,20120321,25209,4,Accessories,26,Bike Racks,2012-03-21 00:00:00.000
1409,20120306,25211,4,Accessories,34,Locks,2012-03-06 00:00:00.000
1410,20120426,25222,4,Accessories,28,Bottles and Cages,2012-04-26 00:00:00.000
1411,20120426,25222,4,Accessories,34,Locks,2012-04-26 00:00:00.000
1412,20120326,25224,4,Accessories,30,Fenders,2012-03-26 00:00:00.000
1413,20120305,25228,4,Accessories,37,Tires and Tubes,2012-03-05 00:00:00.000
1414,20120419,25244,4,Accessories,33,Lights,2012-04-19 00:00:00.000
1415,20120327,25245,4,Accessories,35,Panniers,2012-03-27 00:00:00.000
1416,20120402,25248,4,Accessories,28,Bottles and Cages,2012-04-02 00:00:00.000
1417,20120326,25249,4,Accessories,28,Bottles and Cages,2012-03-26 00:00:00.000
1418,20120314,25252,3,Clothing,22,Shorts,2012-03-14 00:00:00.000
1419,20120311,25300,3,Clothing,25,Vests,2012-03-11 00:00:00.000
1420,20120313,25313,3,Clothing,22,Shorts,2012-03-13 00:00:00.000
1421,20120313,25328,3,Clothing,24,Tights,2012-03-13 00:00:00.000
1422,20120313,25328,4,Accessories,36,Pumps,2012-03-13 00:00:00.000
1423,20120229,25347,3,Clothing,20,Gloves,2012-02-29 00:00:00.000
1424,20120229,25347,4,Accessories,28,Bottles and Cages,2012-02-29 00:00:00.000
1425,20120425,25349,3,Clothing,24,Tights,2012-04-25 00:00:00.000
1426,20120411,25363,4,Accessories,32,Hydration Packs,2012-04-11 00:00:00.000
1427,20120305,25427,4,Accessories,36,Pumps,2012-03-05 00:00:00.000
1428,20120302,25433,4,Accessories,30,Fenders,2012-03-02 00:00:00.000
1429,20120413,25461,4,Accessories,31,Helmets,2012-04-13 00:00:00.000
1430,20120325,25524,3,Clothing,23,Socks,2012-03-25 00:00:00.000
1431,20120325,25524,4,Accessories,27,Bike Stands,2012-03-25 00:00:00.000
1432,20120325,25524,4,Accessories,29,Cleaners,2012-03-25 00:00:00.000
1433,20120327,25525,3,Clothing,24,Tights,2012-03-27 00:00:00.000
1434,20120325,25533,3,Clothing,25,Vests,2012-03-25 00:00:00.000
1435,20120315,25537,3,Clothing,21,Jerseys,2012-03-15 00:00:00.000
1436,20120329,25546,3,Clothing,23,Socks,2012-03-29 00:00:00.000
1437,20120327,25558,3,Clothing,20,Gloves,2012-03-27 00:00:00.000
1438,20120327,25635,3,Clothing,20,Gloves,2012-03-27 00:00:00.000
1439,20120327,25635,4,Accessories,34,Locks,2012-03-27 00:00:00.000
1440,20120420,25663,4,Accessories,32,Hydration Packs,2012-04-20 00:00:00.000
1441,20120402,25699,4,Accessories,26,Bike Racks,2012-04-02 00:00:00.000
1442,20120426,25711,4,Accessories,27,Bike Stands,2012-04-26 00:00:00.000
1443,20120426,25711,4,Accessories,33,Lights,2012-04-26 00:00:00.000
1444,20120405,25762,4,Accessories,26,Bike Racks,2012-04-05 00:00:00.000
1445,20120412,25768,4,Accessories,27,Bike Stands,2012-04-12 00:00:00.000
1446,20120425,25778,4,Accessories,30,Fenders,2012-04-25 00:00:00.000
1447,20120425,25778,4,Accessories,34,Locks,2012-04-25 00:00:00.000
1448,20120413,25793,3,Clothing,25,Vests,2012-04-13 00:00:00.000
1449,20120313,25797,4,Accessories,33,Lights,2012-03-13 00:00:00.000
1450,20120401,25826,4,Accessories,30,Fenders,2012-04-01 00:00:00.000
1451,20120425,25907,3,Clothing,25,Vests,2012-04-25 00:00:00.000
1452,20120425,25907,4,Accessories,36,Pumps,2012-04-25 00:00:00.000
1453,20120325,25919,4,Accessories,32,Hydration Packs,2012-03-25 00:00:00.000
1454,20120313,25920,4,Accessories,28,Bottles and Cages,2012-03-13 00:00:00.000
1455,20120416,25935,4,Accessories,26,Bike Racks,2012-04-16 00:00:00.000
1456,20120411,25951,3,Clothing,18,Bib-Shorts,2012-04-11 00:00:00.000
1457,20120313,25995,4,Accessories,27,Bike Stands,2012-03-13 00:00:00.000
1458,20120313,25995,4,Accessories,31,Helmets,2012-03-13 00:00:00.000
1459,20120303,26035,4,Accessories,27,Bike Stands,2012-03-03 00:00:00.000
1460,20120303,26035,4,Accessories,29,Cleaners,2012-03-03 00:00:00.000
1461,20120314,26072,4,Accessories,30,Fenders,2012-03-14 00:00:00.000
1462,20120319,26073,3,Clothing,25,Vests,2012-03-19 00:00:00.000
1463,20120328,26100,3,Clothing,19,Caps,2012-03-28 00:00:00.000
1464,20120325,26129,3,Clothing,25,Vests,2012-03-25 00:00:00.000
1465,20120406,26139,4,Accessories,30,Fenders,2012-04-06 00:00:00.000
1466,20120416,26157,3,Clothing,23,Socks,2012-04-16 00:00:00.000
1467,20120316,26158,4,Accessories,27,Bike Stands,2012-03-16 00:00:00.000
1468,20120316,26158,4,Accessories,36,Pumps,2012-03-16 00:00:00.000
1469,20120417,26162,3,Clothing,24,Tights,2012-04-17 00:00:00.000
1470,20120305,26165,3,Clothing,18,Bib-Shorts,2012-03-05 00:00:00.000
1471,20120425,26176,4,Accessories,27,Bike Stands,2012-04-25 00:00:00.000
1472,20120316,26188,3,Clothing,19,Caps,2012-03-16 00:00:00.000
1473,20120407,26193,3,Clothing,19,Caps,2012-04-07 00:00:00.000
1474,20120427,26230,4,Accessories,36,Pumps,2012-04-27 00:00:00.000
1475,20120406,26242,3,Clothing,22,Shorts,2012-04-06 00:00:00.000
1476,20120406,26242,4,Accessories,34,Locks,2012-04-06 00:00:00.000
1477,20120310,26245,3,Clothing,24,Tights,2012-03-10 00:00:00.000
1478,20120409,26318,4,Accessories,27,Bike Stands,2012-04-09 00:00:00.000
1479,20120325,26321,3,Clothing,22,Shorts,2012-03-25 00:00:00.000
1480,20120325,26321,4,Accessories,27,Bike Stands,2012-03-25 00:00:00.000
1481,20120325,26321,4,Accessories,32,Hydration Packs,2012-03-25 00:00:00.000
1482,20120412,26386,4,Accessories,29,Cleaners,2012-04-12 00:00:00.000
1483,20120413,26400,3,Clothing,20,Gloves,2012-04-13 00:00:00.000
1484,20120413,26400,3,Clothing,22,Shorts,2012-04-13 00:00:00.000
1485,20120328,26401,4,Accessories,26,Bike Racks,2012-03-28 00:00:00.000
1486,20120328,26401,4,Accessories,36,Pumps,2012-03-28 00:00:00.000
1487,20120327,26406,4,Accessories,34,Locks,2012-03-27 00:00:00.000
1488,20120320,26431,3,Clothing,22,Shorts,2012-03-20 00:00:00.000
1489,20120315,26437,3,Clothing,20,Gloves,2012-03-15 00:00:00.000
1490,20120412,26441,3,Clothing,21,Jerseys,2012-04-12 00:00:00.000
1491,20120409,26442,3,Clothing,22,Shorts,2012-04-09 00:00:00.000
1492,20120409,26442,4,Accessories,31,Helmets,2012-04-09 00:00:00.000
1493,20120316,26447,3,Clothing,22,Shorts,2012-03-16 00:00:00.000
1494,20120316,26482,3,Clothing,20,Gloves,2012-03-16 00:00:00.000
1495,20120316,26482,4,Accessories,27,Bike Stands,2012-03-16 00:00:00.000
1496,20120316,26482,4,Accessories,28,Bottles and Cages,2012-03-16 00:00:00.000
1497,20120311,26489,4,Accessories,33,Lights,2012-03-11 00:00:00.000
1498,20120406,26500,3,Clothing,20,Gloves,2012-04-06 00:00:00.000
1499,20120308,26504,4,Accessories,32,Hydration Packs,2012-03-08 00:00:00.000
1500,20120417,26505,4,Accessories,31,Helmets,2012-04-17 00:00:00.000
1501,20120425,26527,4,Accessories,26,Bike Racks,2012-04-25 00:00:00.000
1502,20120425,26527,4,Accessories,28,Bottles and Cages,2012-04-25 00:00:00.000
1503,20120322,26565,3,Clothing,24,Tights,2012-03-22 00:00:00.000
1504,20120423,26568,4,Accessories,33,Lights,2012-04-23 00:00:00.000
1505,20120423,26568,4,Accessories,35,Panniers,2012-04-23 00:00:00.000
1506,20120423,26568,4,Accessories,36,Pumps,2012-04-23 00:00:00.000
1507,20120305,26620,3,Clothing,22,Shorts,2012-03-05 00:00:00.000
1508,20120305,26620,4,Accessories,35,Panniers,2012-03-05 00:00:00.000
1509,20120303,26652,4,Accessories,33,Lights,2012-03-03 00:00:00.000
1510,20120316,26653,4,Accessories,28,Bottles and Cages,2012-03-16 00:00:00.000
1511,20120322,26664,4,Accessories,30,Fenders,2012-03-22 00:00:00.000
1512,20120322,26664,4,Accessories,35,Panniers,2012-03-22 00:00:00.000
1513,20120420,26665,4,Accessories,28,Bottles and Cages,2012-04-20 00:00:00.000
1514,20120414,26667,3,Clothing,19,Caps,2012-04-14 00:00:00.000
1515,20120414,26667,4,Accessories,29,Cleaners,2012-04-14 00:00:00.000
1516,20120304,26671,3,Clothing,23,Socks,2012-03-04 00:00:00.000
1517,20120318,26686,4,Accessories,31,Helmets,2012-03-18 00:00:00.000
1518,20120421,26700,3,Clothing,25,Vests,2012-04-21 00:00:00.000
1519,20120312,26701,3,Clothing,25,Vests,2012-03-12 00:00:00.000
1520,20120304,26730,3,Clothing,24,Tights,2012-03-04 00:00:00.000
1521,20120304,26730,3,Clothing,25,Vests,2012-03-04 00:00:00.000
1522,20120304,26730,4,Accessories,27,Bike Stands,2012-03-04 00:00:00.000
1523,20120406,26741,3,Clothing,19,Caps,2012-04-06 00:00:00.000
1524,20120301,26753,3,Clothing,22,Shorts,2012-03-01 00:00:00.000
1525,20120419,26758,4,Accessories,30,Fenders,2012-04-19 00:00:00.000
1526,20120419,26758,4,Accessories,33,Lights,2012-04-19 00:00:00.000
1527,20120302,26763,3,Clothing,22,Shorts,2012-03-02 00:00:00.000
1528,20120327,26764,4,Accessories,33,Lights,2012-03-27 00:00:00.000
1529,20120424,26765,3,Clothing,22,Shorts,2012-04-24 00:00:00.000
1530,20120423,26773,4,Accessories,30,Fenders,2012-04-23 00:00:00.000
1531,20120410,26802,3,Clothing,18,Bib-Shorts,2012-04-10 00:00:00.000
1532,20120410,26802,3,Clothing,25,Vests,2012-04-10 00:00:00.000
1533,20120410,26802,4,Accessories,26,Bike Racks,2012-04-10 00:00:00.000
1534,20120425,26847,3,Clothing,18,Bib-Shorts,2012-04-25 00:00:00.000
1535,20120425,26847,3,Clothing,24,Tights,2012-04-25 00:00:00.000
1536,20120310,26860,4,Accessories,29,Cleaners,2012-03-10 00:00:00.000
1537,20120310,26860,4,Accessories,34,Locks,2012-03-10 00:00:00.000
1538,20120330,26912,4,Accessories,30,Fenders,2012-03-30 00:00:00.000
1539,20120330,26912,4,Accessories,31,Helmets,2012-03-30 00:00:00.000
1540,20120419,26916,3,Clothing,24,Tights,2012-04-19 00:00:00.000
1541,20120419,26948,4,Accessories,32,Hydration Packs,2012-04-19 00:00:00.000
1542,20120421,26953,3,Clothing,20,Gloves,2012-04-21 00:00:00.000
1543,20120421,26953,4,Accessories,35,Panniers,2012-04-21 00:00:00.000
1544,20120326,26967,3,Clothing,25,Vests,2012-03-26 00:00:00.000
1545,20120406,26980,3,Clothing,18,Bib-Shorts,2012-04-06 00:00:00.000
1546,20120311,26983,4,Accessories,28,Bottles and Cages,2012-03-11 00:00:00.000
1547,20120321,26985,3,Clothing,19,Caps,2012-03-21 00:00:00.000
1548,20120414,27049,3,Clothing,18,Bib-Shorts,2012-04-14 00:00:00.000
1549,20120312,27099,3,Clothing,24,Tights,2012-03-12 00:00:00.000
1550,20120312,27099,4,Accessories,26,Bike Racks,2012-03-12 00:00:00.000
1551,20120312,27099,4,Accessories,34,Locks,2012-03-12 00:00:00.000
1552,20120420,27100,3,Clothing,22,Shorts,2012-04-20 00:00:00.000
1553,20120420,27100,4,Accessories,32,Hydration Packs,2012-04-20 00:00:00.000
1554,20120330,27101,3,Clothing,18,Bib-Shorts,2012-03-30 00:00:00.000
1555,20120308,27112,4,Accessories,26,Bike Racks,2012-03-08 00:00:00.000
1556,20120308,27112,4,Accessories,27,Bike Stands,2012-03-08 00:00:00.000
1557,20120308,27112,4,Accessories,36,Pumps,2012-03-08 00:00:00.000
1558,20120425,27119,4,Accessories,31,Helmets,2012-04-25 00:00:00.000
1559,20120306,27130,3,Clothing,18,Bib-Shorts,2012-03-06 00:00:00.000
1560,20120306,27130,3,Clothing,24,Tights,2012-03-06 00:00:00.000
1561,20120318,27144,3,Clothing,20,Gloves,2012-03-18 00:00:00.000
1562,20120305,27146,3,Clothing,25,Vests,2012-03-05 00:00:00.000
1563,20120324,27180,3,Clothing,20,Gloves,2012-03-24 00:00:00.000
1564,20120410,27259,3,Clothing,21,Jerseys,2012-04-10 00:00:00.000
1565,20120410,27259,3,Clothing,24,Tights,2012-04-10 00:00:00.000
1566,20120410,27259,4,Accessories,27,Bike Stands,2012-04-10 00:00:00.000
1567,20120318,27282,3,Clothing,23,Socks,2012-03-18 00:00:00.000
1568,20120318,27282,4,Accessories,32,Hydration Packs,2012-03-18 00:00:00.000
1569,20120408,27298,4,Accessories,37,Tires and Tubes,2012-04-08 00:00:00.000
1570,20120420,27300,3,Clothing,19,Caps,2012-04-20 00:00:00.000
1571,20120316,27304,3,Clothing,20,Gloves,2012-03-16 00:00:00.000
1572,20120316,27304,4,Accessories,36,Pumps,2012-03-16 00:00:00.000
1573,20120306,27323,4,Accessories,37,Tires and Tubes,2012-03-06 00:00:00.000
1574,20120412,27325,4,Accessories,37,Tires and Tubes,2012-04-12 00:00:00.000
1575,20120330,27343,4,Accessories,26,Bike Racks,2012-03-30 00:00:00.000
1576,20120409,27351,4,Accessories,33,Lights,2012-04-09 00:00:00.000
1577,20120315,27363,4,Accessories,28,Bottles and Cages,2012-03-15 00:00:00.000
1578,20120327,27366,3,Clothing,18,Bib-Shorts,2012-03-27 00:00:00.000
1579,20120318,27377,3,Clothing,20,Gloves,2012-03-18 00:00:00.000
1580,20120415,27380,3,Clothing,21,Jerseys,2012-04-15 00:00:00.000
1581,20120323,27413,3,Clothing,22,Shorts,2012-03-23 00:00:00.000
1582,20120307,27414,3,Clothing,23,Socks,2012-03-07 00:00:00.000
1583,20120323,27415,3,Clothing,18,Bib-Shorts,2012-03-23 00:00:00.000
1584,20120323,27415,4,Accessories,35,Panniers,2012-03-23 00:00:00.000
1585,20120306,27428,4,Accessories,33,Lights,2012-03-06 00:00:00.000
1586,20120404,27451,3,Clothing,23,Socks,2012-04-04 00:00:00.000
1587,20120328,27491,4,Accessories,27,Bike Stands,2012-03-28 00:00:00.000
1588,20120331,27493,4,Accessories,35,Panniers,2012-03-31 00:00:00.000
1589,20120413,27497,3,Clothing,18,Bib-Shorts,2012-04-13 00:00:00.000
1590,20120401,27500,3,Clothing,18,Bib-Shorts,2012-04-01 00:00:00.000
1591,20120401,27500,3,Clothing,23,Socks,2012-04-01 00:00:00.000
1592,20120309,27518,4,Accessories,29,Cleaners,2012-03-09 00:00:00.000
1593,20120309,27518,4,Accessories,37,Tires and Tubes,2012-03-09 00:00:00.000
1594,20120408,27519,4,Accessories,33,Lights,2012-04-08 00:00:00.000
1595,20120320,27557,3,Clothing,18,Bib-Shorts,2012-03-20 00:00:00.000
1596,20120321,27584,4,Accessories,26,Bike Racks,2012-03-21 00:00:00.000
1597,20120322,27591,4,Accessories,26,Bike Racks,2012-03-22 00:00:00.000
1598,20120409,27628,3,Clothing,24,Tights,2012-04-09 00:00:00.000
1599,20120421,27687,4,Accessories,27,Bike Stands,2012-04-21 00:00:00.000
1600,20120426,27688,4,Accessories,33,Lights,2012-04-26 00:00:00.000
1601,20120312,27691,3,Clothing,19,Caps,2012-03-12 00:00:00.000
1602,20120409,27698,4,Accessories,27,Bike Stands,2012-04-09 00:00:00.000
1603,20120411,27703,3,Clothing,18,Bib-Shorts,2012-04-11 00:00:00.000
1604,20120411,27703,4,Accessories,28,Bottles and Cages,2012-04-11 00:00:00.000
1605,20120306,27708,4,Accessories,28,Bottles and Cages,2012-03-06 00:00:00.000
1606,20120425,27714,3,Clothing,18,Bib-Shorts,2012-04-25 00:00:00.000
1607,20120404,27785,4,Accessories,32,Hydration Packs,2012-04-04 00:00:00.000
1608,20120418,27787,3,Clothing,23,Socks,2012-04-18 00:00:00.000
1609,20120415,27843,3,Clothing,21,Jerseys,2012-04-15 00:00:00.000
1610,20120409,27866,4,Accessories,32,Hydration Packs,2012-04-09 00:00:00.000
1611,20120420,27872,4,Accessories,29,Cleaners,2012-04-20 00:00:00.000
1612,20120420,27874,4,Accessories,35,Panniers,2012-04-20 00:00:00.000
1613,20120403,27875,4,Accessories,30,Fenders,2012-04-03 00:00:00.000
1614,20120404,27879,3,Clothing,22,Shorts,2012-04-04 00:00:00.000
1615,20120405,27883,3,Clothing,22,Shorts,2012-04-05 00:00:00.000
1616,20120417,27890,3,Clothing,25,Vests,2012-04-17 00:00:00.000
1617,20120417,27890,4,Accessories,31,Helmets,2012-04-17 00:00:00.000
1618,20120324,27897,4,Accessories,32,Hydration Packs,2012-03-24 00:00:00.000
1619,20120411,27907,3,Clothing,21,Jerseys,2012-04-11 00:00:00.000
1620,20120411,27907,4,Accessories,36,Pumps,2012-04-11 00:00:00.000
1621,20120420,27941,3,Clothing,23,Socks,2012-04-20 00:00:00.000
1622,20120412,27971,3,Clothing,24,Tights,2012-04-12 00:00:00.000
1623,20120413,27975,4,Accessories,36,Pumps,2012-04-13 00:00:00.000
1624,20120329,27980,4,Accessories,34,Locks,2012-03-29 00:00:00.000
1625,20120406,28034,3,Clothing,25,Vests,2012-04-06 00:00:00.000
1626,20120407,28045,4,Accessories,29,Cleaners,2012-04-07 00:00:00.000
1627,20120407,28045,4,Accessories,37,Tires and Tubes,2012-04-07 00:00:00.000
1628,20120421,28046,4,Accessories,26,Bike Racks,2012-04-21 00:00:00.000
1629,20120322,28072,4,Accessories,28,Bottles and Cages,2012-03-22 00:00:00.000
1630,20120322,28072,4,Accessories,30,Fenders,2012-03-22 00:00:00.000
1631,20120411,28079,4,Accessories,26,Bike Racks,2012-04-11 00:00:00.000
1632,20120411,28079,4,Accessories,33,Lights,2012-04-11 00:00:00.000
1633,20120411,28079,4,Accessories,34,Locks,2012-04-11 00:00:00.000
1634,20120319,28092,3,Clothing,19,Caps,2012-03-19 00:00:00.000
1635,20120319,28092,3,Clothing,22,Shorts,2012-03-19 00:00:00.000
1636,20120319,28092,4,Accessories,36,Pumps,2012-03-19 00:00:00.000
1637,20120331,28135,4,Accessories,32,Hydration Packs,2012-03-31 00:00:00.000
1638,20120322,28136,4,Accessories,34,Locks,2012-03-22 00:00:00.000
1639,20120315,28138,4,Accessories,26,Bike Racks,2012-03-15 00:00:00.000
1640,20120315,28138,4,Accessories,33,Lights,2012-03-15 00:00:00.000
1641,20120307,28140,4,Accessories,31,Helmets,2012-03-07 00:00:00.000
1642,20120319,28160,4,Accessories,27,Bike Stands,2012-03-19 00:00:00.000
1643,20120229,28177,4,Accessories,28,Bottles and Cages,2012-02-29 00:00:00.000
1644,20120312,28195,4,Accessories,27,Bike Stands,2012-03-12 00:00:00.000
1645,20120312,28195,4,Accessories,28,Bottles and Cages,2012-03-12 00:00:00.000
1646,20120312,28195,4,Accessories,31,Helmets,2012-03-12 00:00:00.000
1647,20120402,28203,3,Clothing,22,Shorts,2012-04-02 00:00:00.000
1648,20120323,28211,4,Accessories,32,Hydration Packs,2012-03-23 00:00:00.000
1649,20120419,28215,3,Clothing,23,Socks,2012-04-19 00:00:00.000
1650,20120419,28215,3,Clothing,25,Vests,2012-04-19 00:00:00.000
1651,20120427,28220,4,Accessories,33,Lights,2012-04-27 00:00:00.000
1652,20120427,28245,3,Clothing,23,Socks,2012-04-27 00:00:00.000
1653,20120423,28260,4,Accessories,32,Hydration Packs,2012-04-23 00:00:00.000
1654,20120324,28284,3,Clothing,22,Shorts,2012-03-24 00:00:00.000
1655,20120323,28302,3,Clothing,22,Shorts,2012-03-23 00:00:00.000
1656,20120302,28303,4,Accessories,27,Bike Stands,2012-03-02 00:00:00.000
1657,20120409,28304,3,Clothing,25,Vests,2012-04-09 00:00:00.000
1658,20120409,28304,4,Accessories,36,Pumps,2012-04-09 00:00:00.000
1659,20120319,28306,3,Clothing,18,Bib-Shorts,2012-03-19 00:00:00.000
1660,20120309,28307,4,Accessories,34,Locks,2012-03-09 00:00:00.000
1661,20120317,28310,3,Clothing,23,Socks,2012-03-17 00:00:00.000
1662,20120307,28326,4,Accessories,35,Panniers,2012-03-07 00:00:00.000
1663,20120308,28328,4,Accessories,36,Pumps,2012-03-08 00:00:00.000
1664,20120322,28342,4,Accessories,28,Bottles and Cages,2012-03-22 00:00:00.000
1665,20120320,28350,3,Clothing,20,Gloves,2012-03-20 00:00:00.000
1666,20120320,28350,3,Clothing,21,Jerseys,2012-03-20 00:00:00.000
1667,20120308,28352,4,Accessories,30,Fenders,2012-03-08 00:00:00.000
1668,20120312,28354,3,Clothing,19,Caps,2012-03-12 00:00:00.000
1669,20120324,28372,4,Accessories,31,Helmets,2012-03-24 00:00:00.000
1670,20120324,28372,4,Accessories,35,Panniers,2012-03-24 00:00:00.000
1671,20120320,28397,3,Clothing,25,Vests,2012-03-20 00:00:00.000
1672,20120320,28397,4,Accessories,35,Panniers,2012-03-20 00:00:00.000
1673,20120301,28404,4,Accessories,29,Cleaners,2012-03-01 00:00:00.000
1674,20120301,28404,4,Accessories,34,Locks,2012-03-01 00:00:00.000
1675,20120417,28405,3,Clothing,24,Tights,2012-04-17 00:00:00.000
1676,20120415,28473,4,Accessories,34,Locks,2012-04-15 00:00:00.000
1677,20120309,28500,4,Accessories,29,Cleaners,2012-03-09 00:00:00.000
1678,20120424,28505,3,Clothing,25,Vests,2012-04-24 00:00:00.000
1679,20120330,28507,4,Accessories,36,Pumps,2012-03-30 00:00:00.000
1680,20120423,28526,4,Accessories,31,Helmets,2012-04-23 00:00:00.000
1681,20120423,28526,4,Accessories,32,Hydration Packs,2012-04-23 00:00:00.000
1682,20120416,28534,3,Clothing,18,Bib-Shorts,2012-04-16 00:00:00.000
1683,20120416,28534,4,Accessories,36,Pumps,2012-04-16 00:00:00.000
1684,20120322,28566,4,Accessories,31,Helmets,2012-03-22 00:00:00.000
1685,20120322,28566,4,Accessories,33,Lights,2012-03-22 00:00:00.000
1686,20120416,28575,3,Clothing,23,Socks,2012-04-16 00:00:00.000
1687,20120316,28581,4,Accessories,30,Fenders,2012-03-16 00:00:00.000
1688,20120316,28581,4,Accessories,37,Tires and Tubes,2012-03-16 00:00:00.000
1689,20120307,28602,3,Clothing,21,Jerseys,2012-03-07 00:00:00.000
1690,20120307,28602,4,Accessories,35,Panniers,2012-03-07 00:00:00.000
1691,20120413,28620,3,Clothing,24,Tights,2012-04-13 00:00:00.000
1692,20120413,28620,4,Accessories,37,Tires and Tubes,2012-04-13 00:00:00.000
1693,20120314,28624,4,Accessories,28,Bottles and Cages,2012-03-14 00:00:00.000
1694,20120324,28626,4,Accessories,26,Bike Racks,2012-03-24 00:00:00.000
1695,20120316,28640,4,Accessories,29,Cleaners,2012-03-16 00:00:00.000
1696,20120421,28648,3,Clothing,18,Bib-Shorts,2012-04-21 00:00:00.000
1697,20120307,28652,4,Accessories,30,Fenders,2012-03-07 00:00:00.000
1698,20120320,28656,4,Accessories,34,Locks,2012-03-20 00:00:00.000
1699,20120320,28656,4,Accessories,35,Panniers,2012-03-20 00:00:00.000
1700,20120422,28716,3,Clothing,25,Vests,2012-04-22 00:00:00.000
1701,20120422,28716,4,Accessories,31,Helmets,2012-04-22 00:00:00.000
1702,20120320,28735,3,Clothing,20,Gloves,2012-03-20 00:00:00.000
1703,20120320,28735,4,Accessories,34,Locks,2012-03-20 00:00:00.000
1704,20120402,28744,4,Accessories,30,Fenders,2012-04-02 00:00:00.000
1705,20120427,28759,3,Clothing,19,Caps,2012-04-27 00:00:00.000
1706,20120427,28759,4,Accessories,35,Panniers,2012-04-27 00:00:00.000
1707,20120417,28798,3,Clothing,23,Socks,2012-04-17 00:00:00.000
1708,20120417,28798,3,Clothing,24,Tights,2012-04-17 00:00:00.000
1709,20120417,28798,4,Accessories,29,Cleaners,2012-04-17 00:00:00.000
1710,20120229,28836,4,Accessories,27,Bike Stands,2012-02-29 00:00:00.000
1711,20120229,28836,4,Accessories,31,Helmets,2012-02-29 00:00:00.000
1712,20120330,28891,4,Accessories,27,Bike Stands,2012-03-30 00:00:00.000
1713,20120330,28891,4,Accessories,29,Cleaners,2012-03-30 00:00:00.000
1714,20120322,28913,4,Accessories,26,Bike Racks,2012-03-22 00:00:00.000
1715,20120318,28932,3,Clothing,21,Jerseys,2012-03-18 00:00:00.000
1716,20120318,28932,4,Accessories,33,Lights,2012-03-18 00:00:00.000
1717,20120401,28933,4,Accessories,28,Bottles and Cages,2012-04-01 00:00:00.000
1718,20120401,28933,4,Accessories,30,Fenders,2012-04-01 00:00:00.000
1719,20120413,28942,3,Clothing,22,Shorts,2012-04-13 00:00:00.000
1720,20120313,28953,4,Accessories,37,Tires and Tubes,2012-03-13 00:00:00.000
1721,20120306,28956,4,Accessories,34,Locks,2012-03-06 00:00:00.000
1722,20120309,28963,4,Accessories,29,Cleaners,2012-03-09 00:00:00.000
1723,20120309,28963,4,Accessories,36,Pumps,2012-03-09 00:00:00.000
1724,20120411,28976,4,Accessories,27,Bike Stands,2012-04-11 00:00:00.000
1725,20120411,28976,4,Accessories,28,Bottles and Cages,2012-04-11 00:00:00.000
